,net-snmp.csv,powerfolder-.csv,hatari.csv,opde.csv,ltp.csv,chipster.csv,cataclysmos.csv,fontforge.csv,jcl.csv,quantlib.csv
chipster.csv,0.0,0.52,0.55,0.0,0.95,0.68,1.0,0.0,0.21,0.04
fontforge.csv,0.88,0.9,0.93,0.96,1.0,0.79,1.0,0.75,1.0,0.96
hatari.csv,0.63,0.74,0.66,0.76,0.83,0.59,1.0,0.92,0.93,0.29
jcl.csv,0.83,0.55,0.72,0.44,0.8,0.47,1.0,0.58,0.71,0.62
ltp.csv,0.34,0.68,0.86,0.8,0.77,0.67,0.0,0.46,0.79,0.83
net-snmp.csv,0.63,0.77,0.66,0.68,0.49,0.59,1.0,0.88,0.64,0.92
opde.csv,1.0,0.58,1.0,0.52,1.0,0.74,1.0,0.79,0.71,0.33
powerfolder-.csv,0.63,0.68,0.52,0.56,0.1,0.24,1.0,0.25,0.71,0.25
quantlib.csv,1.0,0.0,0.03,0.0,1.0,0.05,0.0,1.0,1.0,0.67
