,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,v8.csv,smbopensoft.csv,lamp.csv,thout.csv,bscwweasel.csv,retromenu.csv,capcode.csv,boost-sandbox.csv,stuproa-cims.csv,nodal.csv,hibernate.csv,emite.csv,geogebra.csv,uface.csv,kdenlive.csv,opentibia.csv,jmri.csv,x-ray-mule.csv,taverna.csv,ivef-sdk.csv,algebsql.csv,jython.csv,unbvision.csv,projectfactory.csv,ondex.csv,tigermud.csv,ninject.csv,hydrate.csv,cme.csv,paintown.csv,triplea.csv,fbmanager.csv,sqlpower-library.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,dspace-gsoc.csv,bzbyte.csv,mediaportal.csv,fityk.csv,poormans.csv,fleet-simulator.csv,chrysalis.csv,duplicati.csv,xamj.csv
fleet-simulator.csv,0.24,0.26,0.6,0.57,0.59,0.29,0.83,0.66,0.18,0.38,0.28,0.51,0.25,0.85,0.41,0.4,0.44,0.62,0.4,0.84,0.79,0.82,0.62,0.61,0.51,0.82,0.62,0.23,0.41,0.64,0.29,0.58,0.15,0.77,0.19,0.64,0.72,0.67,0.87,0.78,0.79,0.67,0.85,0.26,0.83,0.8,0.77,0.33,0.75,0.4,0.98,0.33,0.96,0.49
