,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.04,0.0,0.14,0.09
n2cms.csv,0.0,0.18,0.58,0.61
nassp.csv,0.08,0.07,0.11,0.0
nug.csv,0.38,0.08,0.0,0.24
