,recall,precision,pf,pci_20,ifa,wins
clamav.csv,0.75,0.56,0.5,0.36,1.0,5
cornerstone.csv,0.27,0.67,0.12,0.5,0.0,13
esmf.csv,0.58,0.47,0.46,0.59,1.0,9
frogatto.csv,0.87,0.5,0.6,0.36,3.0,1
gretl.csv,0.72,0.54,0.53,0.45,2.0,4
kindb.csv,0.74,0.58,0.44,0.4,0.0,11
libtorrent.csv,0.85,0.52,0.65,0.42,2.0,2
mia.csv,0.29,0.46,0.27,0.65,2.0,7
open-beos.csv,0.51,0.58,0.3,0.47,1.0,10
pidgin.csv,0.5,0.52,0.37,0.45,1.0,6
quantlib.csv,0.67,0.36,0.31,0.44,5.0,0
riff-evolve.csv,0.55,0.7,0.18,0.52,1.0,14
tokratan.csv,0.6,0.57,0.38,0.48,2.0,8
upp-mirror.csv,0.44,0.64,0.22,0.54,2.0,12
wxcrp.csv,0.79,0.51,0.67,0.43,1.0,3
