,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,0.64,0.31,0.63,0.99,0.14,0.63,0.7,0.47,0.29
chrysalis.csv,0.64,0.5,0.56,0.77,0.24,0.64,0.45,0.38,0.56
jahshaka.csv,0.64,0.6,0.4,0.6,0.15,0.56,0.37,0.37,0.41
jam-daq.csv,0.57,0.13,0.54,0.71,0.29,0.69,0.13,0.36,0.14
jatlas.csv,0.64,0.3,0.55,0.71,0.53,0.56,0.11,0.19,0.4
jedit.csv,0.73,0.31,0.58,0.98,0.14,0.62,0.72,0.47,0.32
open-media-library.csv,0.59,0.42,0.68,0.83,0.3,0.65,0.5,0.45,0.0
panda3d.csv,0.64,0.24,0.53,0.86,0.22,0.61,0.52,0.5,0.38
wheat.csv,0.27,0.32,0.54,0.53,0.2,0.6,0.74,0.45,0.19
