,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv,wheat.csv,panda3d.csv,chrysalis.csv
benojt.csv,98.5,2047.5,99.0,98.5,2238.5,98.5,195.0,197.5,98.5
chrysalis.csv,98.5,314.0,97.5,98.5,855.0,98.5,91.5,98.5,98.5
jahshaka.csv,98.5,312.0,96.5,98.5,1209.5,98.5,91.5,98.5,98.5
jam-daq.csv,98.5,90.5,96.5,98.5,322.0,96.5,54.5,97.5,98.5
jatlas.csv,98.5,1056.5,99.0,98.5,235.5,186.0,170.0,434.5,98.5
jedit.csv,98.5,2047.5,99.0,98.5,2226.5,98.5,195.0,197.5,98.5
open-media-library.csv,98.5,310.0,187.0,98.5,447.0,98.5,97.5,98.5,607.5
panda3d.csv,98.5,703.5,616.0,96.5,924.0,98.5,94.5,194.0,98.5
wheat.csv,182.0,1075.5,187.0,98.5,926.0,98.5,192.0,98.5,553.0
