,apolloplayer.csv,utgb.csv,pcgen.csv,emulemorph.csv,continuum-ide.csv,azureus.csv,stemkit.csv,factor.csv,columba.csv
apolloplayer.csv,1.0,0.0,4.0,43.0,6.0,7.0,14.0,2.0,4.0
azureus.csv,4.0,2.0,0.0,15.0,3.0,2.0,7.0,0.0,4.0
columba.csv,4.0,0.0,1.0,3.0,6.0,2.0,6.0,0.0,2.0
continuum-ide.csv,0.0,0.0,2.0,1.0,2.0,5.0,10.0,4.0,5.0
emulemorph.csv,102.0,0.0,0.0,0.0,3.0,2.0,8.0,63.0,1.0
factor.csv,102.0,3.0,1.0,14.0,0.0,6.0,11.0,0.0,2.0
pcgen.csv,8.0,2.0,0.0,38.0,7.0,16.0,11.0,0.0,4.0
stemkit.csv,2.0,1.0,3.0,0.0,2.0,8.0,0.0,0.0,3.0
utgb.csv,1.0,1.0,6.0,5.0,55.0,26.0,6.0,0.0,6.0
