,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.37,0.0,0.61,0.24,0.41,0.24,0.21,0.42
emite.csv,0.21,0.25,0.36,0.37,0.14,0.58,0.16,0.0
irrlicht.csv,0.44,0.38,0.11,0.37,0.04,0.92,0.91,0.02
migen.csv,0.05,0.22,0.56,0.2,0.43,0.59,0.28,0.12
motu.csv,0.07,0.04,0.4,0.0,0.02,0.01,0.01,0.0
openxava.csv,0.26,0.76,0.01,0.91,0.1,0.13,0.09,0.82
truevision.csv,0.7,0.69,0.88,0.7,0.25,0.01,0.24,0.7
zoolib.csv,0.02,0.03,0.07,0.07,0.1,0.0,0.0,0.1
