,migen.csv,acegisecurity.csv,openxava.csv,motu.csv,irrlicht.csv,truevision.csv,zoolib.csv,emite.csv
acegisecurity.csv,0.44,0.76,0.63,0.59,0.7,0.82,0.94,0.67
emite.csv,0.74,0.71,0.49,0.5,0.65,0.4,0.89,0.57
irrlicht.csv,0.44,0.47,0.95,0.41,0.5,0.4,0.49,0.75
migen.csv,0.53,0.75,0.35,0.56,0.52,0.34,0.71,0.9
motu.csv,0.9,0.89,0.85,0.82,0.92,0.75,0.67,0.0
openxava.csv,0.74,0.43,0.94,0.42,0.81,0.77,0.97,0.43
truevision.csv,0.43,0.44,0.48,0.39,0.57,0.58,0.78,0.47
zoolib.csv,0.0,0.8,0.9,0.75,0.93,0.0,0.96,0.86
