,empyrean.csv,amanda.csv,nutz.csv,bdbbasic.csv,gnome-jabber.csv
amanda.csv,0.65,0.04,0.54,0.53,0.93
bdbbasic.csv,0.74,0.56,0.46,0.0,0.65
empyrean.csv,0.01,0.87,0.51,0.73,0.83
gnome-jabber.csv,0.89,0.83,0.94,0.84,0.4
nutz.csv,0.82,0.75,0.0,0.69,1.01
