,empyrean.csv,amanda.csv,nutz.csv,bdbbasic.csv,gnome-jabber.csv
amanda.csv,0.0,0.0,2.0,4.0,0.0
bdbbasic.csv,0.0,0.0,0.0,0.0,0.0
empyrean.csv,0.0,2.0,26.0,5.0,0.0
gnome-jabber.csv,0.0,2.0,3.0,4.0,2.0
nutz.csv,1.0,0.0,0.0,1.0,3.0
