,umber.csv,openwbem.csv,wpdev.csv,orc.csv,mvdsv.csv,vienna-add-in.csv,plato.csv,rodin-b-sharp.csv,iaml.csv,gwanted.csv,cubefs.csv,java-gnome.csv,elynx.csv,tycho.csv,mecat.csv,codesmith.csv,ta3d.csv
codesmith.csv,1.0,0.0,0.0,21.0,28.0,1.0,0.0,0.0,2.0,11.0,0.0,0.0,12.0,0.0,15.0,0.0,1.0
cubefs.csv,3.0,2.0,0.0,43.0,14.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,59.0,0.0,26.0,0.0,3.0
gwanted.csv,0.0,0.0,0.0,2.0,9.0,4.0,0.0,1.0,0.0,5.0,1.0,1.0,59.0,0.0,25.0,3.0,1.0
iaml.csv,0.0,6.0,0.0,0.0,8.0,1.0,0.0,8.0,2.0,6.0,2.0,0.0,59.0,1.0,5.0,1.0,0.0
java-gnome.csv,1.0,1.0,0.0,6.0,21.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,1.0,8.0,0.0,2.0
mecat.csv,0.0,3.0,0.0,4.0,13.0,1.0,49.0,0.0,1.0,3.0,110.0,0.0,59.0,62.0,0.0,97.0,1.0
mvdsv.csv,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,13.0,0.0,0.0,59.0,62.0,5.0,0.0,0.0
openwbem.csv,9.0,1.0,0.0,16.0,22.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,2.0,1.0
orc.csv,0.0,2.0,0.0,1.0,68.0,0.0,0.0,1.0,0.0,15.0,0.0,0.0,59.0,62.0,11.0,1.0,0.0
plato.csv,3.0,0.0,0.0,17.0,28.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,17.0,0.0,23.0,0.0,3.0
rodin-b-sharp.csv,0.0,0.0,0.0,1.0,21.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,59.0,62.0,17.0,0.0,1.0
ta3d.csv,10.0,27.0,0.0,3.0,68.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,59.0,62.0,62.0,6.0,2.0
tycho.csv,9.0,0.0,0.0,14.0,13.0,1.0,0.0,1.0,0.0,9.0,0.0,1.0,1.0,0.0,14.0,2.0,2.0
umber.csv,4.0,2.0,0.0,17.0,19.0,1.0,0.0,1.0,0.0,20.0,0.0,0.0,59.0,4.0,25.0,0.0,4.0
vienna-add-in.csv,9.0,0.0,0.0,17.0,68.0,0.0,0.0,1.0,0.0,39.0,0.0,1.0,8.0,0.0,28.0,5.0,3.0
wpdev.csv,4.0,0.0,0.0,17.0,25.0,0.0,0.0,1.0,2.0,23.0,0.0,1.0,10.0,0.0,23.0,0.0,3.0
