,nova.csv,crisscross.csv,mb-unit.csv,ivatamasks.csv,ivataopenportal.csv,kolmafia.csv,olex2.csv
crisscross.csv,1.0,1.0,0.91,0.94,0.53,0.45,0.5
ivatamasks.csv,0.15,0.08,0.85,1.0,0.5,0.53,0.38
ivataopenportal.csv,0.2,0.22,0.86,0.76,0.98,0.55,0.48
kolmafia.csv,0.38,0.29,0.91,0.82,0.59,1.0,0.53
mb-unit.csv,0.57,0.22,0.99,0.69,0.54,0.55,0.59
nova.csv,1.0,0.19,0.87,0.7,0.56,0.64,0.49
olex2.csv,0.5,0.3,0.94,0.81,0.68,0.67,0.98
