,recall,precision,pf,wins
amygdala.csv,0.385,0.47,0.2,11
avifile.csv,0.47,0.38,0.46499999999999997,4
delphilhlplib.csv,0.26,0.53,0.195,12
fluidium.csv,0.060000000000000005,0.395,0.16,6
gnome-jabber.csv,0.625,0.495,0.48,8
ipfilter.csv,0.86,0.39,0.835,1
jparsec.csv,0.96,0.435,0.9450000000000001,3
loki-lib.csv,0.5449999999999999,0.485,0.395,9
mumble.csv,0.6699999999999999,0.475,0.54,7
opengs.csv,0.515,0.505,0.36,10
owfs.csv,0.755,0.43,0.705,5
rectracker.csv,0.94,0.405,0.9299999999999999,0
rockbox.csv,0.445,0.62,0.30500000000000005,13
zealos.csv,0.01,0.21,0.015,2
