,f1,g,recall,precision,pf,wins
ardour.csv,0.56,0.655,0.635,0.5549999999999999,0.28500000000000003,16
cornerstone.csv,0.35,0.35,0.3,0.685,0.1,3
emeraldemu.csv,0.39,0.55,0.5,0.5700000000000001,0.14500000000000002,9
grafx2.csv,0.55,0.67,0.6799999999999999,0.545,0.35,15
jahshakafx.csv,0.565,0.675,0.67,0.6699999999999999,0.28,17
maya-work-in-progress.csv,0.6299999999999999,0.595,0.88,0.48,0.715,10
novembre.csv,0.505,0.56,0.54,0.585,0.22499999999999998,11
ns-3.csv,0.46499999999999997,0.46499999999999997,0.575,0.485,0.475,1
nullc.csv,0.51,0.59,0.74,0.46499999999999997,0.525,6
open-beos.csv,0.575,0.635,0.755,0.555,0.475,13
pixel-commandos.csv,0.235,0.24,0.2,0.67,0.08499999999999999,0
planeshift.csv,0.59,0.6,0.85,0.46499999999999997,0.72,7
plee-the-bear.csv,0.555,0.54,0.625,0.505,0.6,5
reaper-ecad.csv,0.305,0.275,0.235,0.755,0.015,2
sbml.csv,0.565,0.665,0.795,0.51,0.49,12
unimrcp.csv,0.565,0.64,0.695,0.53,0.355,14
unladen-swallow.csv,0.33,0.45,0.415,0.6000000000000001,0.18,4
zxing.csv,0.41000000000000003,0.53,0.485,0.645,0.21000000000000002,8
