,f1,g,recall,precision,pf,wins
awemud.csv,0.46499999999999997,0.535,0.56,0.395,0.345,3
clamav.csv,0.61,0.645,0.77,0.48,0.58,8
dvd-create.csv,0.575,0.59,0.77,0.455,0.595,5
gbif-indexingtoolkit.csv,0.39,0.43000000000000005,0.44,0.43000000000000005,0.315,1
go.csv,0.535,0.53,0.73,0.53,0.395,9
kwave.csv,0.56,0.0,0.9550000000000001,0.41000000000000003,0.88,0
libarchive.csv,0.5900000000000001,0.61,0.825,0.47,0.6599999999999999,7
liferea.csv,0.51,0.47,0.43,0.54,0.28,4
linux-ntfs.csv,0.55,0.5800000000000001,0.575,0.5,0.38,6
mpgravity.csv,0.565,0.365,0.9199999999999999,0.44499999999999995,0.89,2
