,recall,precision,pf,pci_20,ifa,wins
ambulant.csv,0.68,0.33,0.82,0.5,5.0,0
arm-webradio.csv,0.48,0.41,0.43,0.71,2.0,12
codepurge.csv,0.48,0.33,0.34,0.53,3.0,6
fw4spl.csv,0.34,0.45,0.25,0.68,1.0,15
glas.csv,0.58,0.33,0.47,0.46,5.0,1
grisbi.csv,0.88,0.35,0.88,0.44,3.0,5
gwanted.csv,0.39,0.42,0.2,0.52,1.0,13
lcfizvtop.csv,0.57,0.34,0.39,0.41,4.0,3
ldview.csv,0.41,0.42,0.32,0.64,2.0,10
libmesh.csv,0.27,0.37,0.23,0.84,3.0,9
mediaportal.csv,0.1,0.5,0.05,0.75,1.0,16
olex2.csv,0.41,0.31,0.21,0.63,2.0,8
oppna-program-hsatools.csv,0.61,0.28,0.51,0.44,3.0,2
qlc.csv,0.54,0.46,0.3,0.53,2.0,14
somap.csv,0.9,0.35,0.92,0.4,3.0,4
wxcode.csv,0.23,0.33,0.1,0.71,1.0,11
xcf.csv,0.68,0.38,0.47,0.45,2.0,7
