,ldview.csv,fw4spl.csv,qlc.csv,oppna-program-hsatools.csv,gwanted.csv,lcfizvtop.csv,grisbi.csv,libmesh.csv,glas.csv,somap.csv,wxcode.csv,mediaportal.csv,codepurge.csv,ambulant.csv,xcf.csv,olex2.csv,arm-webradio.csv
ambulant.csv,0.0,47.0,6.0,2.0,20.0,27.0,0.0,0.0,5.0,0.0,17.0,23.0,23.0,0.0,4.0,4.0,20.0
arm-webradio.csv,2.0,43.0,1.0,2.0,7.0,0.0,2.0,0.0,4.0,0.0,25.0,3.0,10.0,3.0,2.0,3.0,2.0
codepurge.csv,2.0,22.0,11.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,20.0,18.0,5.0,8.0,3.0,0.0,3.0
fw4spl.csv,5.0,3.0,1.0,1.0,7.0,0.0,1.0,0.0,2.0,0.0,25.0,1.0,17.0,0.0,2.0,6.0,1.0
glas.csv,5.0,12.0,16.0,0.0,22.0,10.0,0.0,0.0,6.0,0.0,0.0,10.0,13.0,1.0,0.0,2.0,28.0
grisbi.csv,0.0,72.0,6.0,2.0,23.0,29.0,0.0,0.0,6.0,0.0,2.0,4.0,24.0,2.0,4.0,3.0,2.0
gwanted.csv,0.0,17.0,5.0,0.0,6.0,3.0,0.0,1.0,0.0,0.0,10.0,1.0,0.0,5.0,2.0,0.0,1.0
lcfizvtop.csv,1.0,18.0,132.0,0.0,14.0,0.0,0.0,7.0,0.0,0.0,51.0,10.0,21.0,16.0,0.0,2.0,4.0
ldview.csv,0.0,8.0,3.0,4.0,15.0,4.0,0.0,0.0,3.0,0.0,0.0,4.0,4.0,1.0,1.0,0.0,2.0
libmesh.csv,1.0,26.0,9.0,2.0,10.0,16.0,0.0,1.0,6.0,0.0,3.0,22.0,5.0,0.0,3.0,2.0,131.0
mediaportal.csv,57.0,14.0,11.0,0.0,4.0,3.0,0.0,0.0,2.0,0.0,82.0,1.0,1.0,2.0,0.0,1.0,1.0
olex2.csv,57.0,3.0,16.0,0.0,4.0,7.0,0.0,2.0,1.0,0.0,6.0,1.0,19.0,2.0,0.0,0.0,16.0
oppna-program-hsatools.csv,3.0,33.0,23.0,0.0,31.0,24.0,1.0,0.0,2.0,0.0,1.0,4.0,15.0,5.0,3.0,1.0,43.0
qlc.csv,0.0,12.0,0.0,2.0,9.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,4.0,4.0,3.0,0.0
somap.csv,0.0,72.0,37.0,1.0,36.0,0.0,0.0,0.0,3.0,0.0,67.0,56.0,20.0,2.0,2.0,4.0,3.0
wxcode.csv,1.0,13.0,7.0,0.0,10.0,7.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,26.0
xcf.csv,0.0,11.0,1.0,2.0,9.0,11.0,0.0,0.0,3.0,0.0,0.0,3.0,22.0,2.0,3.0,2.0,27.0
