,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,1.0,11.0,3.0,0.0,0.0,19.0,2.0,1.0
enlightenment.csv,1.0,8.0,0.0,0.0,2.0,97.0,4.0,0.0
ffigo.csv,0.0,13.0,0.0,0.0,1.0,97.0,0.0,0.0
ildjit.csv,3.0,0.0,2.0,0.0,68.0,97.0,0.0,0.0
jfreereport.csv,5.0,10.0,0.0,0.0,2.0,26.0,2.0,0.0
psycle.csv,0.0,9.0,2.0,1.0,1.0,22.0,3.0,0.0
wikipediardware.csv,2.0,9.0,2.0,1.0,1.0,29.0,0.0,0.0
wxjs.csv,268.0,125.0,1341.0,530.0,68.0,0.0,119.0,51.0
