,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.32,0.24,0.44,0.45,0.98,0.78,0.49,0.4
enlightenment.csv,0.54,0.64,0.61,0.97,0.4,0.0,0.55,0.36
ffigo.csv,0.53,0.37,0.57,0.42,0.54,0.0,1.0,0.41
ildjit.csv,0.09,0.98,0.1,0.02,0.0,0.0,0.11,0.04
jfreereport.csv,0.37,0.66,0.91,0.35,0.4,0.71,0.44,0.35
psycle.csv,0.98,0.48,0.52,0.57,0.48,0.55,0.6,0.59
wikipediardware.csv,0.68,0.59,0.35,0.56,0.3,0.59,0.55,0.98
wxjs.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
