,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
empserver.csv,0.42,0.17,0.22,0.51,0.99,0.24,0.56,0.49
enlightenment.csv,0.62,0.41,0.28,0.98,0.41,0.0,0.61,0.45
ffigo.csv,0.61,0.24,0.25,0.49,0.55,0.0,0.99,0.51
ildjit.csv,0.13,0.98,0.09,0.04,0.0,0.0,0.16,0.05
jfreereport.csv,0.45,0.44,0.94,0.4,0.41,0.23,0.5,0.44
psycle.csv,0.99,0.3,0.23,0.69,0.55,0.15,0.66,0.68
wikipediardware.csv,0.74,0.39,0.25,0.7,0.58,0.19,0.66,0.99
wxjs.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
