,flylinkdc.csv,powerfolder-.csv,ltp.csv,pfaedit.csv,aime.csv,qtwin.csv
aime.csv,0.83,0.65,0.79,0.31,0.01,0.68
flylinkdc.csv,0.0,0.14,0.25,0.17,0.34,0.11
ltp.csv,0.18,0.28,0.02,0.03,0.06,0.45
pfaedit.csv,0.24,0.5,0.7,0.0,0.38,0.33
powerfolder-.csv,0.05,0.0,0.12,0.0,0.09,0.04
qtwin.csv,0.0,0.0,0.0,0.0,0.0,0.0
