,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.82,0.84,1.0,1.0,0.92,0.9,0.86,1.0
apolloplayer.csv,0.8,0.59,0.66,0.94,0.7,0.59,0.54,0.92
k3d.csv,0.76,0.92,1.0,1.01,0.96,0.47,1.0,1.0
kowari.csv,0.73,0.88,1.0,0.88,0.98,0.74,1.0,1.0
redshell.csv,1.0,0.99,1.0,1.0,0.75,0.99,0.99,0.97
rtb-team.csv,1.0,0.77,1.01,0.27,0.96,1.0,0.87,1.0
xreal.csv,1.0,0.93,1.0,0.67,0.93,0.79,0.86,0.6
