,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.28,0.2,0.0,0.0,0.15,0.15,0.22,0.0
apolloplayer.csv,0.16,0.53,0.01,0.3,0.51,0.31,0.22,0.02
k3d.csv,0.21,0.15,0.0,0.0,0.08,0.62,0.0,0.0
kowari.csv,0.26,0.22,0.0,0.17,0.1,0.3,0.0,0.0
redshell.csv,0.23,0.38,0.0,0.45,0.98,0.25,0.15,0.05
rtb-team.csv,0.0,0.28,0.0,0.79,0.08,0.0,0.11,0.0
xreal.csv,0.0,0.11,0.0,0.48,0.15,0.2,0.12,0.5
