,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.22,0.24,0.0,0.0,0.1,0.12,0.17,0.0
apolloplayer.csv,0.37,0.47,0.72,0.39,0.39,0.51,0.59,0.23
k3d.csv,0.53,0.1,0.0,0.0,0.05,0.58,0.0,0.0
kowari.csv,0.33,0.15,0.0,0.16,0.06,0.31,0.0,0.0
redshell.csv,0.0,0.05,0.0,0.0,0.62,0.05,0.05,0.13
rtb-team.csv,0.0,0.29,0.0,0.77,0.05,0.0,0.17,0.0
xreal.csv,0.0,0.1,0.0,0.38,0.1,0.27,0.17,0.45
