,f1,g,recall,precision,pf,wins
encog-cs.csv,0.565,0.42000000000000004,0.81,0.545,0.81,10
extprosys.csv,0.52,0.42500000000000004,0.75,0.49,0.7250000000000001,8
freewrl.csv,0.585,0.515,0.915,0.45499999999999996,0.765,15
glas.csv,0.5549999999999999,0.565,0.635,0.545,0.445,17
ibatisdb.csv,0.295,0.345,0.305,0.54,0.17,5
japano.csv,0.51,0.45,0.775,0.45499999999999996,0.815,6
lockss.csv,0.43,0.5,0.49,0.555,0.315,14
officefloor.csv,0.32999999999999996,0.325,0.335,0.45,0.275,3
opennms.csv,0.25,0.25,0.215,0.5,0.17,0
papertoolkit.csv,0.27,0.26,0.22,0.51,0.2,1
primefaces.csv,0.55,0.41000000000000003,0.895,0.44999999999999996,0.8200000000000001,9
rohxel.csv,0.395,0.34,0.295,0.5449999999999999,0.17,7
roller.csv,0.495,0.45999999999999996,0.8200000000000001,0.44,0.675,11
sevenupdate.csv,0.6299999999999999,0.0,1.0,0.465,1.0,2
soar.csv,0.525,0.35,0.85,0.41500000000000004,0.83,4
web-cat.csv,0.63,0.36,0.92,0.525,0.89,12
xcf.csv,0.575,0.565,0.63,0.525,0.46499999999999997,16
xfce.csv,0.5549999999999999,0.48,0.665,0.48,0.635,13
