,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,0.43,0.43,0.45,0.48,0.55,0.3,0.59,0.4,0.51
carabiner.csv,0.35,0.4,0.4,0.33,0.43,0.27,0.39,0.35,0.44
continuum-ide.csv,0.9,0.9,0.91,0.52,0.69,0.47,0.75,0.95,0.0
gtad.csv,0.67,0.86,0.69,0.72,0.55,0.47,0.83,0.67,0.73
htmlunit.csv,0.34,0.43,0.57,0.46,0.37,0.3,0.47,0.43,0.42
jsr308-langtools.csv,0.35,0.38,0.38,0.0,0.37,0.29,0.35,0.37,0.39
kaffeine.csv,0.33,0.37,0.39,0.33,0.41,0.27,0.46,0.33,0.48
stemkit.csv,0.8,0.68,0.76,0.79,0.53,0.83,0.74,0.74,0.94
taokgame.csv,0.68,0.75,0.94,0.95,0.92,0.9,0.68,0.91,0.93
