,gtad.csv,kaffeine.csv,taokgame.csv,htmlunit.csv,jsr308-langtools.csv,continuum-ide.csv,anaxagora.csv,stemkit.csv,carabiner.csv
anaxagora.csv,1464.0,96.5,2121.5,99.0,194.0,193.0,342.0,91.5,97.5
carabiner.csv,678.0,98.5,3320.5,99.0,193.0,292.0,388.0,864.0,96.5
continuum-ide.csv,409.5,179.0,553.5,99.0,92.5,193.0,132.0,1388.0,0.0
gtad.csv,93.5,46.5,922.0,188.0,92.5,95.5,433.5,580.0,272.5
htmlunit.csv,93.5,96.5,1422.5,98.5,92.5,95.5,289.5,91.5,97.5
jsr308-langtools.csv,678.0,98.5,3206.5,0.0,95.5,193.0,487.5,960.5,196.5
kaffeine.csv,385.0,98.5,2211.0,99.0,291.5,193.0,291.5,378.0,181.0
stemkit.csv,920.5,98.5,1425.0,99.0,92.5,95.5,193.0,91.5,1013.0
taokgame.csv,287.5,42.5,106.0,363.0,88.5,153.0,389.0,91.5,97.5
