,extprosys.csv,codeblocks.csv,qcad2.csv,fluidium.csv,haphazard.csv,silvertree.csv
codeblocks.csv,0.29,0.83,0.44,0.4,0.15,0.43
extprosys.csv,0.47,0.82,0.33,0.0,0.12,0.58
fluidium.csv,0.0,0.0,0.0,0.47,0.0,0.0
haphazard.csv,0.26,0.69,0.33,0.58,0.35,0.5
qcad2.csv,0.21,0.9,0.54,0.56,0.23,1.0
silvertree.csv,0.28,0.77,0.35,0.42,0.19,0.72
