,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.16,0.53,0.26,0.29,1.0,0.6,0.02,0.05,0.04
freedom-erp.csv,0.0,0.43,0.75,0.12,0.19,0.98,0.75,0.0,0.0,0.0
jahshaka.csv,0.02,0.41,0.26,0.13,0.52,0.94,0.52,0.02,0.02,0.02
jmoney.csv,0.0,0.33,0.73,0.2,0.31,1.0,0.69,0.0,0.06,0.12
reaper3d.csv,0.0,0.33,0.6,0.33,0.38,1.0,0.7,0.0,0.05,0.16
sblim.csv,0.02,0.2,0.35,0.56,0.4,0.92,0.63,0.02,0.06,0.07
swtfox.csv,0.04,0.17,0.11,0.0,0.61,0.81,0.51,0.03,0.07,0.06
tart.csv,0.0,0.2,0.37,0.42,0.41,0.86,0.0,0.0,0.21,0.11
