,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.0,0.36,0.95,1.0,0.55,0.86,1.0,1.0,0.8,0.12
freedom-erp.csv,0.0,0.27,0.75,0.05,0.2,0.7,0.75,0.0,0.0,0.0
jahshaka.csv,1.0,0.82,0.45,0.36,0.6,0.3,0.54,1.0,0.2,0.12
jmoney.csv,0.0,0.64,0.8,0.73,0.38,0.5,0.44,0.0,0.6,0.62
reaper3d.csv,0.0,0.36,0.6,0.36,0.12,0.09,0.48,0.0,0.4,0.75
sblim.csv,1.0,1.0,0.95,0.86,0.15,0.2,0.33,1.0,1.0,0.25
swtfox.csv,1.0,0.73,0.2,0.0,0.57,0.23,0.38,1.0,0.6,0.62
tart.csv,0.0,0.18,0.95,0.73,0.62,0.32,0.0,0.0,1.0,0.5
