,campsoft.csv,jahshaka.csv,jmoney.csv,sblim.csv,swtfox.csv,calcubetimer.csv,freedom-erp.csv,elynx.csv,tart.csv,reaper3d.csv
calcubetimer.csv,0.31,0.68,0.33,0.43,0.34,0.44,0.3,0.41,0.37,0.91
freedom-erp.csv,0.82,0.86,0.5,0.88,0.53,0.45,0.35,0.8,0.94,0.0
jahshaka.csv,0.53,0.55,0.53,0.62,0.57,0.78,0.47,0.41,0.53,0.45
jmoney.csv,0.38,0.43,0.45,0.46,0.37,0.36,0.47,0.34,0.35,0.4
reaper3d.csv,0.51,0.75,0.55,0.62,0.92,0.8,0.46,0.41,0.46,0.54
sblim.csv,0.45,0.45,0.33,0.59,0.93,0.67,0.59,0.35,0.37,0.79
swtfox.csv,0.96,0.53,0.6,0.97,0.87,0.94,0.58,0.54,0.66,0.43
tart.csv,0.46,0.9,0.37,0.45,0.52,0.67,0.0,0.88,0.71,0.62
