,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,99.0,193.0,2536.0,99.0,296.5,99.0,196.0,1962.0
arcallians.csv,99.0,193.0,1936.5,99.0,197.5,198.0,196.0,468.5
arianne.csv,97.5,98.5,8722.5,99.0,494.0,297.0,97.5,1962.0
cortex-vfx.csv,97.5,193.0,823.0,89.5,98.5,99.0,196.0,478.5
mbse.csv,99.0,98.5,8355.5,99.0,98.5,294.5,196.0,1864.5
multitude.csv,99.0,98.5,5363.0,184.0,494.0,297.0,196.0,1864.5
phonon-vlc-mplayer.csv,97.5,94.5,365.5,183.0,494.0,297.0,97.5,934.5
qgis.csv,99.0,96.5,4560.0,99.0,0.0,0.0,97.5,387.0
