,recall,precision,pf,wins
cubefs.csv,0.745,0.33499999999999996,0.665,0
encog-cs.csv,0.81,0.425,0.7949999999999999,2
geochat.csv,0.705,0.46499999999999997,0.51,11
ibatisdb.csv,0.245,0.54,0.195,15
inkscape.csv,0.3,0.39,0.2,6
jam-daq.csv,0.235,0.485,0.19,12
jhotdraw.csv,0.245,0.5,0.155,14
ninject.csv,0.20500000000000002,0.42500000000000004,0.13,9
ofbiz.csv,0.45499999999999996,0.45,0.355,8
oorexx.csv,0.705,0.405,0.555,4
opentibia.csv,0.8,0.425,0.6,5
projectts.csv,0.89,0.43,0.76,3
retromenu.csv,0.175,0.61,0.08,17
roolo.csv,0.185,0.46499999999999997,0.165,10
tango-cs.csv,0.33,0.525,0.26,13
trinitycore.csv,0.49,0.5,0.495,7
uface.csv,0.96,0.405,0.865,1
uwom-server.csv,0.525,0.54,0.365,16
