,paintown.csv,smbopensoft.csv,triplea.csv,fbmanager.csv,bscwweasel.csv,retromenu.csv,capcode.csv,freenet.csv,boost-sandbox.csv,onotoa.csv,dspace-gsoc.csv,powerfolder.csv,megameknet.csv,ondex.csv,emite.csv,geogebra.csv,tweetsharp.csv,xamj.csv
boost-sandbox.csv,0.0,1.0,1.0,1.0,28.0,7.0,0.0,2.0,0.0,0.0,1.0,30.0,4.0,2.0,3.0,3.0,0.0,0.0
bscwweasel.csv,140.0,199.0,0.0,4.0,0.0,65.0,0.0,0.0,0.0,0.0,54.0,0.0,3.0,2.0,70.0,6.0,0.0,1.0
capcode.csv,1.0,1.0,1.0,3.0,11.0,2.0,0.0,6.0,1.0,0.0,1.0,6.0,5.0,1.0,3.0,11.0,0.0,15.0
dspace-gsoc.csv,4.0,3.0,1.0,0.0,1.0,11.0,11.0,0.0,0.0,0.0,0.0,25.0,6.0,8.0,0.0,6.0,1.0,13.0
emite.csv,4.0,2.0,0.0,5.0,12.0,6.0,12.0,0.0,0.0,0.0,3.0,13.0,0.0,0.0,0.0,2.0,0.0,3.0
fbmanager.csv,6.0,1.0,0.0,0.0,22.0,17.0,15.0,0.0,1.0,2.0,0.0,59.0,2.0,2.0,2.0,0.0,1.0,3.0
freenet.csv,8.0,1.0,1.0,4.0,24.0,9.0,0.0,0.0,1.0,0.0,4.0,38.0,5.0,1.0,2.0,5.0,0.0,0.0
geogebra.csv,0.0,2.0,2.0,0.0,49.0,13.0,0.0,2.0,0.0,0.0,0.0,91.0,1.0,0.0,3.0,0.0,0.0,0.0
megameknet.csv,5.0,0.0,1.0,1.0,14.0,9.0,6.0,4.0,0.0,0.0,3.0,38.0,0.0,1.0,1.0,6.0,0.0,2.0
ondex.csv,1.0,0.0,0.0,3.0,42.0,11.0,14.0,2.0,1.0,0.0,1.0,49.0,5.0,0.0,3.0,0.0,0.0,0.0
onotoa.csv,2.0,1.0,1.0,1.0,46.0,16.0,0.0,2.0,2.0,0.0,1.0,101.0,5.0,2.0,2.0,9.0,0.0,0.0
paintown.csv,0.0,5.0,1.0,4.0,13.0,12.0,19.0,5.0,2.0,0.0,0.0,64.0,2.0,2.0,1.0,2.0,0.0,12.0
powerfolder.csv,0.0,0.0,52.0,64.0,0.0,0.0,0.0,2.0,147.0,0.0,0.0,0.0,1.0,2.0,70.0,2.0,0.0,2.0
retromenu.csv,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0
smbopensoft.csv,1.0,0.0,2.0,2.0,35.0,5.0,0.0,2.0,1.0,0.0,1.0,46.0,5.0,26.0,5.0,9.0,0.0,0.0
triplea.csv,1.0,0.0,0.0,2.0,8.0,16.0,12.0,0.0,0.0,0.0,0.0,29.0,3.0,7.0,2.0,4.0,1.0,8.0
tweetsharp.csv,1.0,1.0,1.0,1.0,20.0,4.0,0.0,0.0,2.0,0.0,0.0,65.0,5.0,1.0,3.0,2.0,0.0,0.0
xamj.csv,0.0,1.0,2.0,3.0,39.0,8.0,0.0,2.0,0.0,0.0,1.0,61.0,3.0,1.0,3.0,9.0,0.0,0.0
