,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,v8.csv,fluent-nhibernate.csv,elmo.csv,vapor.csv,nicepress.csv,etherboot.csv,gpac.csv,gebr.csv,libtorrent.csv,modellus.csv,ffigo.csv,mplayer-ce.csv,miranda.csv,jajuk.csv,autoopencas.csv,decidr.csv,columba.csv
columba.csv,0.42,0.58,0.87,0.33,0.54,0.56,0.46,0.62,0.36,0.38,0.68,0.26,0.39,0.94,0.55,0.54,0.59,0.25,0.5,0.34,0.24
