,f1,g,recall,precision,pf,wins
cornerstone.csv,0.355,0.37,0.32,0.5700000000000001,0.12,2
emeraldemu.csv,0.365,0.47,0.42000000000000004,0.635,0.09,7
frogatto.csv,0.54,0.635,0.795,0.405,0.62,5
grafx2.csv,0.565,0.6950000000000001,0.715,0.49,0.48,11
jahshakafx.csv,0.565,0.645,0.64,0.59,0.24,13
nassp.csv,0.48,0.46499999999999997,0.415,0.585,0.135,8
netatalk.csv,0.525,0.61,0.765,0.43,0.5549999999999999,6
open-beos.csv,0.505,0.625,0.805,0.45,0.43,10
psycle.csv,0.55,0.635,0.885,0.425,0.6,9
quantlib.csv,0.36,0.0,0.715,0.305,0.505,0
reaper-ecad.csv,0.27,0.235,0.195,0.675,0.02,1
sbml.csv,0.5,0.67,0.83,0.33999999999999997,0.6,4
unimrcp.csv,0.56,0.66,0.67,0.49,0.355,12
unladen-swallow.csv,0.365,0.44,0.395,0.49,0.18,3
