,f1,g,recall,precision,pf,wins
dspace-gsoc.csv,0.53,0.51,0.62,0.5,0.43,4
firebird.csv,0.57,0.59,0.64,0.51,0.4,9
flylegacy.csv,0.6,0.59,0.79,0.52,0.7,6
gzigzag.csv,0.5,0.43,0.38,0.72,0.16,7
hydrogen.csv,0.65,0.0,1.0,0.49,1.0,1
mcore3d.csv,0.46,0.52,0.57,0.56,0.32,5
nabu-library.csv,0.4,0.4,0.36,0.47,0.26,2
ogrehg.csv,0.5,0.55,0.59,0.54,0.29,8
qgo.csv,0.62,0.62,0.83,0.53,0.67,10
qtractor.csv,0.54,0.64,0.67,0.57,0.43,12
rhex.csv,0.44,0.41,0.38,0.56,0.24,3
rocrail.csv,0.53,0.56,0.68,0.53,0.32,11
webdriver.csv,0.64,0.62,0.69,0.56,0.47,13
xined.csv,0.0,0.0,0.0,0.0,0.0,0
yield.csv,0.63,0.67,0.84,0.5,0.58,14
