,net-snmp.csv,fontforge.csv,k3d.csv,patterntesting.csv,massiv.csv,t-2.csv,xreal.csv
fontforge.csv,1.0,0.0,7.0,0.0,91.0,69.0,18.0
k3d.csv,1.0,0.0,0.0,1.0,44.0,16.0,183.0
massiv.csv,91.0,54.0,205.0,76.0,0.0,818.0,183.0
net-snmp.csv,0.0,0.0,15.0,0.0,56.0,83.0,59.0
patterntesting.csv,2.0,0.0,4.0,0.0,98.0,2.0,13.0
t-2.csv,1.0,1.0,0.0,8.0,243.0,0.0,42.0
xreal.csv,91.0,54.0,205.0,76.0,561.0,818.0,0.0
