,recall,precision,pf,wins
array4j.csv,0.54,0.32,0.65,4
dxengine.csv,0.18,0.26,0.27,5
e-bio-flow.csv,0.28,0.38,0.25,10
emono.csv,0.8,0.3,0.88,0
freedom-erp.csv,0.09,0.33,0.07,11
haggle.csv,0.25,0.37,0.27,9
jbpm.csv,0.12,0.43,0.06,15
jchassis.csv,0.0,0.0,0.0,3
jmoney.csv,0.48,0.44,0.35,14
jmonkeyengine.csv,0.67,0.29,0.7,2
jsidplay2.csv,0.67,0.27,0.43,8
log4net.csv,0.25,0.38,0.17,13
matrex.csv,0.37,0.48,0.15,17
mediate.csv,0.48,0.35,0.3,12
piccolo2d.csv,0.47,0.48,0.22,16
pustefix.csv,0.38,0.33,0.44,6
sblim.csv,0.2,0.6,0.08,18
thedata.csv,0.74,0.38,0.68,7
tmva.csv,0.99,0.28,0.92,1
