,agilitybook.csv,apolloplayer.csv,opde.csv,ildjit.csv,jfreereport.csv,ifmo-game-1.csv,ppcboot.csv,openfrag.csv,super-tux.csv,auber.csv,synergyspace.csv,quark.csv,keyczar.csv,passwordsafe.csv,xtreemfs.csv,moast.csv,cortex-vfx.csv,growl-for-windows.csv,wikipediardware.csv
agilitybook.csv,0.0,12.0,0.0,3.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,12.0,1.0,4.0,2.0,6.0,3.0,0.0,0.0
apolloplayer.csv,1.0,0.0,0.0,26.0,0.0,30.0,0.0,2.0,0.0,0.0,1.0,13.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0
auber.csv,11.0,21.0,3.0,12.0,0.0,4.0,0.0,2.0,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,25.0,3.0,1.0
cortex-vfx.csv,2.0,0.0,1.0,11.0,9.0,13.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
growl-for-windows.csv,3.0,0.0,0.0,10.0,79.0,21.0,0.0,3.0,0.0,1.0,1.0,17.0,3.0,0.0,3.0,1.0,18.0,0.0,0.0
ifmo-game-1.csv,10.0,0.0,0.0,125.0,5.0,0.0,0.0,0.0,0.0,0.0,125.0,7.0,62.0,0.0,3.0,0.0,6.0,53.0,51.0
ildjit.csv,282.0,0.0,0.0,0.0,7.0,83.0,0.0,0.0,0.0,2.0,125.0,64.0,62.0,2.0,2.0,0.0,0.0,53.0,51.0
jfreereport.csv,30.0,15.0,0.0,10.0,0.0,20.0,0.0,2.0,0.0,0.0,1.0,17.0,3.0,0.0,8.0,0.0,3.0,0.0,0.0
keyczar.csv,11.0,32.0,0.0,6.0,18.0,3.0,0.0,2.0,0.0,7.0,1.0,64.0,0.0,7.0,1.0,0.0,2.0,1.0,1.0
moast.csv,5.0,0.0,4.0,0.0,3.0,2.0,0.0,1.0,0.0,1.0,4.0,18.0,3.0,1.0,0.0,0.0,12.0,0.0,0.0
opde.csv,1.0,1.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,17.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
openfrag.csv,6.0,3.0,1.0,11.0,2.0,17.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,1.0,12.0,0.0,0.0
passwordsafe.csv,5.0,0.0,2.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,7.0,0.0,1.0
ppcboot.csv,2.0,3.0,1.0,3.0,0.0,4.0,0.0,1.0,0.0,1.0,3.0,2.0,1.0,0.0,1.0,0.0,9.0,0.0,0.0
quark.csv,3.0,102.0,0.0,125.0,9.0,83.0,236.0,118.0,0.0,3.0,125.0,0.0,62.0,3.0,0.0,3.0,355.0,0.0,51.0
super-tux.csv,9.0,0.0,0.0,11.0,0.0,4.0,0.0,2.0,0.0,1.0,1.0,14.0,3.0,0.0,3.0,0.0,12.0,3.0,0.0
synergyspace.csv,282.0,1.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,9.0,0.0,2.0,1.0,0.0,0.0
wikipediardware.csv,9.0,0.0,1.0,14.0,2.0,0.0,1.0,1.0,0.0,1.0,0.0,17.0,2.0,2.0,2.0,0.0,12.0,1.0,0.0
xtreemfs.csv,9.0,1.0,0.0,0.0,0.0,13.0,0.0,4.0,0.0,0.0,6.0,4.0,3.0,5.0,0.0,2.0,13.0,0.0,0.0
