,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.58,0.45,0.62,0.69,0.9,0.69,0.74,0.92,0.62
ipfilter.csv,0.93,0.86,0.94,0.87,0.74,0.9,0.11,0.73,0.78
mesa3d.csv,0.57,0.86,0.51,0.49,0.82,0.52,0.81,0.82,0.57
nassp.csv,0.63,0.55,0.32,0.78,0.78,0.97,0.98,0.95,0.84
rockbox.csv,0.67,0.56,0.56,0.75,0.85,0.55,0.88,0.91,0.4
soar.csv,0.89,0.89,1.0,1.0,0.41,1.0,0.95,0.91,1.0
super-tux.csv,0.58,0.88,0.62,0.08,1.0,0.84,1.07,0.8,0.9
tencompetence.csv,0.76,0.98,0.84,0.78,0.66,0.72,0.89,0.34,1.02
utgb.csv,0.39,0.56,0.39,0.6,0.86,0.73,0.68,0.83,0.66
