,utgb.csv,fw4spl.csv,nassp.csv,super-tux.csv,soar.csv,mesa3d.csv,ipfilter.csv,tencompetence.csv,rockbox.csv
fw4spl.csv,0.42,0.24,0.2,0.0,0.76,0.51,0.53,0.2,0.41
ipfilter.csv,0.81,0.57,0.93,0.8,0.68,0.9,0.11,0.73,0.66
mesa3d.csv,0.45,0.86,0.5,0.4,0.72,0.29,0.37,0.43,0.44
nassp.csv,0.19,0.23,0.2,0.2,0.68,0.02,0.0,0.13,0.0
rockbox.csv,0.35,0.21,0.37,0.2,0.12,0.39,0.74,0.27,0.34
soar.csv,0.87,0.89,1.0,1.0,0.2,1.0,0.95,0.9,1.0
super-tux.csv,0.42,0.88,0.57,0.0,0.08,0.83,1.0,0.43,0.88
tencompetence.csv,0.26,0.39,0.13,0.6,0.56,0.48,0.0,0.29,0.22
utgb.csv,0.23,0.45,0.2,0.0,0.6,0.21,0.26,0.28,0.19
