,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.4,0.44,0.41,0.49,0.69,0.55,0.42,0.38,0.49
bzbyte.csv,0.0,0.0,0.44,0.0,0.0,0.34,0.53,0.4,0.0
encog-java.csv,0.63,0.96,0.5,0.97,0.6,0.44,0.86,0.83,0.0
galaxium.csv,0.47,0.48,0.5,0.4,0.52,0.36,0.49,0.38,0.38
h2database.csv,0.59,0.59,0.9,0.44,0.96,0.52,0.91,0.52,0.88
haphazard.csv,0.98,0.99,0.62,0.76,0.93,0.59,0.75,0.55,0.97
jaql.csv,0.35,0.49,0.52,0.45,0.51,0.33,0.53,0.38,0.84
raven-monitoring.csv,0.48,0.54,0.54,0.6,0.79,0.5,0.45,0.48,0.63
v8.csv,0.99,0.67,0.45,0.48,0.6,0.46,0.49,0.94,0.49
