,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.86,0.7,0.58,0.56,0.42,0.63,0.69,0.87,0.96
bzbyte.csv,1.0,1.0,0.64,1.0,1.0,0.98,0.5,0.38,1.0
encog-java.csv,0.42,0.93,0.97,0.69,0.7,0.82,0.89,0.91,1.0
galaxium.csv,0.63,0.52,0.6,0.55,0.68,0.67,0.28,0.59,0.56
h2database.csv,0.51,0.39,0.86,0.45,0.78,0.84,0.74,0.74,0.85
haphazard.csv,0.67,0.86,0.57,0.63,0.88,0.54,0.92,0.73,0.84
jaql.csv,0.72,0.68,0.62,0.44,0.67,0.78,0.45,0.64,0.84
raven-monitoring.csv,0.69,0.81,0.39,0.66,0.86,0.51,0.86,0.65,0.79
v8.csv,0.96,0.62,0.84,0.88,0.97,0.8,0.74,0.8,0.19
