,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv,bzbyte.csv,v8.csv
bochs.csv,0.13,0.14,0.49,0.5,0.61,0.24,0.34,0.74,0.93
bzbyte.csv,0.0,0.0,0.45,0.0,0.0,0.2,0.47,0.89,0.0
encog-java.csv,0.26,0.17,0.5,0.78,0.58,0.15,0.57,0.83,1.0
galaxium.csv,0.14,0.19,0.5,0.5,0.62,0.24,0.66,0.82,0.97
h2database.csv,0.21,0.29,0.5,0.59,0.83,0.14,0.82,0.78,0.97
haphazard.csv,0.24,0.12,0.53,0.59,0.32,0.32,0.16,0.75,0.95
jaql.csv,0.15,0.15,0.56,0.62,0.54,0.17,0.55,0.81,1.0
raven-monitoring.csv,0.13,0.1,0.63,0.45,0.31,0.3,0.26,0.79,0.93
v8.csv,0.04,0.17,0.38,0.32,0.38,0.16,0.28,0.76,0.99
