,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.49,0.72,0.78,0.97,0.64,0.33,0.12,0.47,0.45
ffigo.csv,0.45,0.66,0.69,0.55,0.58,0.67,0.0,0.99,0.42
ildjit.csv,0.08,0.97,0.11,0.06,0.07,0.0,0.0,0.09,0.0
jfreereport.csv,0.54,0.76,0.9,0.59,0.52,0.0,0.88,0.46,0.63
pcsx2.csv,0.44,0.66,0.73,0.72,0.98,0.67,0.0,0.54,0.58
psycle.csv,0.97,0.83,0.98,0.81,0.86,1.0,0.25,0.75,0.79
wikipediardware.csv,0.76,0.41,0.84,0.85,0.83,1.0,1.0,0.83,0.97
wxjs.csv,0.0,0.0,0.0,0.01,0.0,0.0,0.88,0.0,0.0
xqilla.csv,0.02,0.0,0.01,0.01,0.02,1.0,0.0,0.01,0.0
