,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,pcsx2.csv,xqilla.csv,wxjs.csv,ffigo.csv,wikipediardware.csv
enlightenment.csv,0.51,0.62,0.65,0.97,0.64,0.34,0.14,0.52,0.49
ffigo.csv,0.48,0.65,0.62,0.56,0.59,0.63,0.0,0.99,0.43
ildjit.csv,0.1,0.97,0.13,0.07,0.09,0.0,0.0,0.11,0.0
jfreereport.csv,0.39,0.63,0.92,0.51,0.37,0.0,0.68,0.43,0.37
pcsx2.csv,0.49,0.43,0.67,0.61,0.98,0.6,0.0,0.57,0.48
psycle.csv,0.97,0.57,0.27,0.57,0.6,0.13,0.26,0.54,0.51
wikipediardware.csv,0.68,0.43,0.67,0.57,0.62,0.68,0.3,0.55,0.98
wxjs.csv,0.0,0.0,0.0,0.01,0.0,0.0,0.9,0.0,0.0
xqilla.csv,0.02,0.0,0.01,0.01,0.02,1.0,0.0,0.01,0.0
