,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
gauche.csv,0.0,0.0,0.0,0.25,0.0,0.22,0.0,0.33,0.25,0.0,0.5,0.0,0.33,0.25,0.0
desqiss.csv,0.0,1.0,0.67,0.0,0.54,0.57,1.0,0.67,0.0,0.54,0.83,1.0,0.67,0.0,0.54
bluemusic.csv,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0
bscweasel.csv,0.2,0.5,0.25,0.2,0.0,0.2,0.5,0.25,0.2,0.0,0.2,0.5,0.25,0.2,0.0
opentac2.csv,0.43,0.0,0.38,0.0,0.0,0.2,0.0,0.43,0.0,0.0,0.5,0.0,0.38,0.0,0.0
transdroid.csv,0.5,0.8,0.5,0.0,0.0,0.62,0.8,0.5,0.0,0.0,0.5,0.8,0.5,0.0,0.0
scmxx.csv,1.0,0.0,0.78,0.0,0.77,0.0,0.0,0.78,0.0,0.77,0.0,0.0,0.78,0.0,0.77
frodo-wii.csv,1.0,0.5,0.5,0.33,0.5,0.5,0.5,0.5,0.33,0.5,0.33,0.5,0.5,0.33,0.5
macjlib.csv,0.0,0.0,0.67,0.0,0.17,0.0,0.0,0.5,0.0,0.17,0.0,0.0,0.67,0.0,0.17
coldstore.csv,0.25,0.33,0.0,0.0,0.0,0.14,0.33,0.0,0.0,0.0,0.33,0.33,0.0,0.0,0.0
dtemplatelib.csv,0.83,0.8,0.75,0.0,0.8,1.0,0.8,0.78,0.0,0.8,1.0,0.8,0.78,0.0,0.8
andromda.csv,0.0,0.0,0.33,0.4,0.0,0.0,0.0,0.33,0.4,0.0,0.0,0.0,0.33,0.4,0.0
persevere-framework.csv,0.14,0.33,0.25,0.0,0.0,0.18,0.33,0.33,0.0,0.0,0.14,0.33,0.33,0.0,0.0
easysok.csv,0.2,0.5,0.33,0.0,0.15,0.14,0.5,0.33,0.0,0.15,0.29,0.5,0.0,0.0,0.15
wockets.csv,0.83,1.0,0.75,0.0,0.75,0.83,1.0,0.8,0.0,0.75,0.73,1.0,0.78,0.0,0.75
swingamesdk.csv,0.0,0.0,1.0,0.75,0.67,0.8,0.0,1.0,0.75,0.67,0.83,0.0,1.0,0.75,0.67
krusader.csv,0.0,0.5,0.5,0.27,0.0,0.0,0.5,0.33,0.27,0.0,0.5,0.5,0.5,0.27,0.0
cerber.csv,1.0,1.0,0.9,0.0,0.8,1.0,1.0,0.86,0.0,0.8,1.0,1.0,0.82,0.0,0.8
jforum.csv,0.0,1.0,0.67,0.0,0.67,0.5,1.0,0.67,0.0,0.67,0.5,1.0,0.67,0.0,0.67
chiba.csv,1.0,0.71,0.6,0.67,0.64,1.0,0.71,0.57,0.67,0.64,1.0,0.71,0.55,0.67,0.64
