,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
gauche.csv,0.0,0.0,0.0,1.0,0.0,0.67,0.0,0.33,1.0,0.0,0.33,0.0,0.33,1.0,0.0
desqiss.csv,0.0,0.29,0.57,0.0,1.0,0.57,0.29,0.57,0.0,1.0,0.71,0.29,0.57,0.0,1.0
bluemusic.csv,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
bscweasel.csv,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.5,1.0,0.5,1.0,0.0
opentac2.csv,0.6,0.0,0.6,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.6,0.0,0.6,0.0,0.0
transdroid.csv,0.4,0.8,0.4,0.0,0.0,1.0,0.8,0.4,0.0,0.0,0.5,0.8,0.4,0.0,0.0
scmxx.csv,0.22,0.0,0.78,0.0,1.0,0.0,0.0,0.78,0.0,1.0,0.0,0.0,0.78,0.0,1.0
frodo-wii.csv,0.33,0.33,0.5,0.33,1.0,1.0,0.33,0.5,0.33,1.0,0.33,0.33,0.5,0.33,1.0
macjlib.csv,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,1.0
coldstore.csv,1.0,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0
dtemplatelib.csv,0.5,0.44,0.67,0.0,1.0,0.11,0.44,0.78,0.0,1.0,0.11,0.44,0.78,0.0,1.0
andromda.csv,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
persevere-framework.csv,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,0.0
easysok.csv,1.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0
wockets.csv,0.56,0.22,0.67,0.0,1.0,0.56,0.22,0.56,0.0,1.0,0.67,0.22,0.56,0.0,1.0
swingamesdk.csv,0.0,0.0,0.6,0.6,1.0,0.6,0.0,0.6,0.6,1.0,1.0,0.0,1.0,0.6,1.0
krusader.csv,0.0,0.33,0.33,1.0,0.0,0.0,0.33,0.33,1.0,0.0,0.33,0.33,0.33,1.0,0.0
cerber.csv,0.33,0.08,0.75,0.0,1.0,0.33,0.08,0.75,0.0,1.0,0.33,0.08,0.75,0.0,1.0
jforum.csv,0.0,0.33,0.67,0.0,1.0,0.33,0.33,0.67,0.0,1.0,0.33,0.33,0.83,0.0,1.0
chiba.csv,0.11,0.22,0.67,1.0,1.0,0.11,0.22,0.67,1.0,1.0,0.11,0.22,0.67,1.0,1.0
nemerle.csv,0.0,0.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,1.0,0.33,0.0,1.0,1.0,1.0
lilith3d.csv,0.78,0.56,0.78,0.0,1.0,0.78,0.56,0.78,0.0,1.0,0.56,0.56,0.78,0.0,1.0
tinyos.csv,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
freeimage.csv,0.0,0.0,0.33,0.0,1.0,0.0,0.0,0.33,0.0,1.0,0.0,0.0,0.33,0.0,1.0
mvccontrib.csv,0.0,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0,0.33,0.0,0.0,0.0,0.0
aff4.csv,0.8,0.4,0.8,0.0,1.0,0.83,0.4,0.6,0.0,1.0,0.83,0.4,0.8,0.0,1.0
omicron3d.csv,0.6,0.5,1.0,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,0.5,0.82,0.0,1.0
ulti-swat.csv,0.4,0.4,0.5,0.0,1.0,0.4,0.4,0.5,0.0,1.0,0.75,0.4,0.5,0.0,1.0
itextsharp.csv,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
indiestep.csv,0.33,1.0,0.33,0.0,1.0,0.5,1.0,0.33,0.0,1.0,0.5,1.0,0.33,0.0,1.0
scms-project.csv,0.56,0.0,1.0,0.0,0.0,0.56,0.0,1.0,0.0,0.0,0.44,0.0,0.89,0.0,0.0
irad.csv,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0,0.33,0.0,0.0,0.0,1.0
webswell.csv,0.33,0.33,0.33,0.0,0.0,0.67,0.33,0.67,0.0,0.0,0.67,0.33,0.67,0.0,0.0
pytables.csv,0.67,0.0,0.67,0.67,1.0,0.67,0.0,0.67,0.67,1.0,0.0,0.0,0.67,0.67,1.0
galaxyview.csv,0.5,0.5,0.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0
vym.csv,0.33,0.27,0.91,0.0,0.0,0.33,0.27,0.91,0.0,0.0,0.33,0.27,0.91,0.0,0.0
megatunix.csv,0.15,0.08,0.92,0.0,1.0,0.0,0.08,0.92,0.0,1.0,0.0,0.08,0.92,0.0,1.0
prairieengine.csv,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0
zeromud.csv,0.0,0.0,0.82,0.0,0.0,0.18,0.0,0.73,0.0,0.0,0.18,0.0,0.82,0.0,0.0
pici-nms.csv,0.0,0.33,0.67,0.0,0.0,0.33,0.33,0.67,0.0,0.0,0.33,0.33,0.67,0.0,0.0
digital-vita.csv,1.0,0.5,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,1.0,1.0
jaddressbook.csv,0.4,0.0,0.6,0.0,1.0,0.6,0.0,0.8,0.0,1.0,0.6,0.0,0.6,0.0,1.0
abora.csv,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0
superversion.csv,0.57,0.0,0.57,0.0,0.0,0.71,0.0,0.57,0.0,0.0,0.71,0.0,0.57,0.0,0.0
clisp.csv,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
mono-soc-2008.csv,0.55,0.09,0.73,0.0,0.0,0.45,0.09,0.73,0.0,0.0,0.45,0.09,0.82,0.0,0.0
aqsis.csv,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0
tuxpaint.csv,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
unigrok.csv,0.86,0.0,0.57,0.0,0.0,0.71,0.0,0.57,0.0,0.0,0.71,0.0,0.57,0.0,0.0
openi.csv,0.22,0.11,0.56,0.0,0.0,0.44,0.11,0.56,0.0,0.0,0.67,0.11,0.67,0.0,0.0
ra-ajax.csv,0.8,0.0,0.8,0.0,0.0,0.4,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.0,0.0
xlv.csv,0.33,0.0,0.0,0.0,0.0,0.67,0.0,0.33,0.0,0.0,0.33,0.0,0.33,0.0,0.0
gmod.csv,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0
