,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.5,0.45,0.63,0.51,0.41,0.48,0.5,0.42
arcallians.csv,0.43,0.44,0.66,0.62,0.67,0.91,0.45,0.86
arianne.csv,0.48,0.42,0.5,0.48,0.36,0.38,0.46,0.44
cortex-vfx.csv,0.67,0.56,0.9,0.63,0.86,0.97,0.56,0.65
mbse.csv,0.45,0.46,0.48,0.47,0.45,0.39,0.63,0.42
multitude.csv,0.45,0.4,0.47,0.65,0.35,0.37,0.45,0.42
phonon-vlc-mplayer.csv,0.86,0.55,0.86,0.61,0.36,0.51,0.58,0.61
qgis.csv,0.7,0.5,0.64,0.67,0.0,0.0,0.5,0.44
