,theresa.csv,cataclysmos.csv,ildjit.csv,proftp.csv,xstore.csv,boost.csv,wxjs.csv,ffigo.csv,skia.csv,tencompetence.csv
boost.csv,1.0,1.0,0.41,0.5,0.67,0.97,0.38,0.86,0.65,0.37
ffigo.csv,0.33,0.0,0.72,0.23,0.39,0.36,0.0,0.95,0.57,0.17
ildjit.csv,0.33,0.0,0.97,0.1,0.0,0.01,0.0,0.01,0.09,0.06
proftp.csv,0.0,1.0,0.14,0.97,0.28,0.2,0.75,0.16,0.48,0.14
skia.csv,1.0,1.0,0.1,0.37,0.3,0.27,0.25,0.05,0.96,0.33
tencompetence.csv,0.33,1.0,0.0,0.17,0.2,0.13,0.12,0.09,0.22,0.99
theresa.csv,1.0,0.0,0.03,0.03,0.09,0.01,0.0,0.01,0.13,0.0
wxjs.csv,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
xstore.csv,0.67,1.0,0.28,0.5,0.98,0.5,0.38,0.78,0.52,0.41
