,mule.csv,springside.csv,swtfox.csv,twostep.csv,geotools.csv,l2j.csv
geotools.csv,0.2,0.08,0.32,0.09,0.0,0.05
l2j.csv,0.72,0.33,0.72,0.49,0.47,0.01
mule.csv,0.0,0.1,0.34,0.47,0.38,0.12
springside.csv,0.56,0.0,0.42,0.27,0.43,0.24
swtfox.csv,0.16,0.66,0.0,0.27,0.39,0.36
twostep.csv,0.69,0.69,0.51,0.0,0.33,0.55
