,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,xreal.csv
agilitybook.csv,0.64,0.29,0.0,0.24,0.17,0.16,0.47,0.61
apolloplayer.csv,0.52,0.72,0.75,0.49,0.41,0.54,0.76,0.72
k3d.csv,0.52,0.1,0.0,0.58,0.12,0.82,0.0,0.43
kowari.csv,0.6,0.33,0.0,0.54,0.35,0.52,0.72,0.45
redshell.csv,0.21,0.37,0.0,0.0,0.73,0.49,0.45,0.43
rtb-team.csv,0.16,0.53,0.0,0.86,0.32,0.38,0.17,0.62
xreal.csv,0.1,0.2,0.0,0.38,0.27,0.39,0.31,1.0
