,f1,g,recall,precision,pf,wins
adobe-source.csv,0.34,0.37,0.33,0.4,0.12,9
atlc.csv,0.38,0.52,0.67,0.27,0.57,8
ipfilter.csv,0.42,0.53,0.83,0.27,0.8,6
liferea.csv,0.34,0.51,0.5,0.37,0.33,10
miranda-icq.csv,0.35,0.36,0.65,0.23,0.57,3
opensim4opencog.csv,0.44,0.55,0.59,0.37,0.39,13
pclasses.csv,0.12,0.09,0.07,0.2,0.14,0
pfaedit.csv,0.24,0.26,0.22,0.29,0.09,2
psrchive.csv,0.4,0.4,0.57,0.27,0.47,4
theresa.csv,0.41,0.48,0.46,0.31,0.26,11
thrust.csv,0.19,0.29,0.26,0.24,0.32,1
tktoolkit.csv,0.42,0.55,0.78,0.32,0.66,12
tzod.csv,0.38,0.44,0.41,0.32,0.35,5
yaprm.csv,0.27,0.44,0.39,0.33,0.17,7
