,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.37,0.56,0.02,0.39,0.13
nabu-library.csv,0.56,0.56,0.64,0.59,0.02
pcgen.csv,0.41,0.0,0.52,0.39,0.86
selenium.csv,0.0,0.26,0.7,0.47,0.12
tolven.csv,0.04,0.06,0.11,0.01,0.04
