,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.9,0.75,0.02,0.97,0.59
nabu-library.csv,0.68,0.68,0.75,0.73,0.02
pcgen.csv,0.64,0.05,0.57,0.51,0.9
selenium.csv,0.02,0.62,0.9,0.57,0.78
tolven.csv,0.92,0.55,0.92,0.06,0.93
