,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.18,0.49,1.0,0.11,0.42
nabu-library.csv,0.6,0.6,0.61,0.57,0.99
pcgen.csv,0.5,0.95,0.77,0.68,0.73
selenium.csv,0.98,0.44,0.43,0.68,0.23
tolven.csv,0.08,0.45,0.09,0.95,0.07
