,f1,g,recall,precision,pf,wins
avifile.csv,0.24000000000000002,0.3,0.415,0.31,0.35,6
baadengine.csv,0.385,0.51,0.93,0.29000000000000004,0.775,15
biopax.csv,0.42500000000000004,0.11,1.0,0.27,0.975,5
crux-framework.csv,0.22,0.21000000000000002,0.175,0.33,0.15,4
dataobjectsdotnet.csv,0.34,0.585,0.765,0.365,0.65,17
exl.csv,0.30000000000000004,0.515,0.595,0.275,0.61,9
gdis.csv,0.39,0.515,0.56,0.295,0.45999999999999996,14
gogoego.csv,0.375,0.49,0.62,0.31,0.53,13
httpcontentparser.csv,0.275,0.45999999999999996,0.45499999999999996,0.28,0.395,10
impala.csv,0.25,0.42,0.46499999999999997,0.26,0.42000000000000004,7
jgameai.csv,0.08,0.06,0.05,0.215,0.08499999999999999,1
loki-lib.csv,0.405,0.525,0.71,0.30000000000000004,0.565,16
snakeyaml.csv,0.31,0.38,0.33999999999999997,0.33999999999999997,0.27,11
tart.csv,0.22999999999999998,0.43,0.505,0.255,0.31,12
vars-redux.csv,0.375,0.555,0.78,0.275,0.575,18
werx.csv,0.41500000000000004,0.07,0.99,0.265,0.985,3
xbg.csv,0.1,0.105,0.085,0.195,0.165,0
xqilla.csv,0.185,0.27,0.23500000000000001,0.275,0.265,2
zealos.csv,0.265,0.355,0.32,0.305,0.25,8
