,recall,precision,pf,pci_20,ifa,wins
autowikibrowser.csv,0.62,0.66,0.39,0.38,1.0,9
enzo.csv,0.79,0.44,0.79,0.42,4.0,1
hydrogen.csv,1.0,0.45,1.0,0.42,1.0,2
keyczar.csv,0.13,0.34,0.15,0.79,5.0,4
lphant.csv,0.7,0.62,0.4,0.45,1.0,11
lsb.csv,0.38,0.59,0.28,0.7,1.0,16
maya-work-in-progress.csv,0.88,0.54,0.61,0.38,1.0,6
mcore3d.csv,0.38,0.6,0.18,0.57,1.0,14
mscore.csv,0.82,0.53,0.59,0.38,2.0,5
natpad.csv,0.7,0.59,0.35,0.48,1.0,15
rocrail.csv,0.64,0.58,0.29,0.48,2.0,13
salasaga.csv,0.79,0.56,0.46,0.49,1.0,10
virtuoso.csv,0.95,0.46,0.91,0.43,2.0,3
xemeiah.csv,0.74,0.62,0.45,0.47,1.0,12
xined.csv,0.0,0.0,0.0,0.0,126.0,0
xtreemfs.csv,0.8,0.52,0.56,0.45,2.0,7
yield.csv,0.79,0.57,0.43,0.38,2.0,8
