,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.33,0.45,1.0,0.38,0.33,0.17,0.0,0.53,1.0,0.14,1.0,0.0,0.33,0.0,0.82,0.0
customsagetv.csv,0.6,0.7,0.0,0.29,0.0,0.4,0.0,0.0,0.11,0.35,0.75,1.0,0.62,0.5,0.82,1.0
fluidium.csv,0.53,0.55,0.64,0.22,0.14,0.14,0.56,0.35,0.1,0.3,0.84,0.68,0.62,1.0,0.67,0.66
guineu.csv,0.96,0.52,0.0,0.0,0.33,0.04,0.0,0.75,0.2,0.25,1.0,0.6,0.61,0.4,0.5,0.0
inkscape.csv,0.17,0.42,0.93,0.26,0.23,0.13,1.0,0.64,0.5,0.31,0.9,0.89,0.62,0.42,0.48,0.57
mpqc.csv,0.28,0.38,0.68,0.28,0.08,1.0,0.46,0.43,0.15,0.21,0.91,0.53,0.37,0.36,0.65,0.56
nsis.csv,0.28,0.39,0.85,0.15,0.18,0.14,0.57,0.47,0.24,0.25,1.0,0.76,0.53,0.41,0.64,0.54
octave.csv,0.28,0.37,1.0,0.26,0.95,0.14,0.62,0.43,0.21,0.28,0.93,0.81,0.46,0.53,0.55,0.63
owfs.csv,0.5,0.75,1.0,1.0,0.5,0.0,0.56,0.56,0.54,0.44,0.75,1.0,0.92,0.0,1.0,0.4
owlib.csv,0.44,0.99,0.76,0.23,0.16,0.05,0.61,0.52,0.18,0.29,0.92,0.69,0.7,0.6,0.73,0.6
pamguard.csv,0.21,0.45,0.8,0.18,0.19,0.14,0.38,0.36,0.25,0.22,0.93,0.54,0.59,0.44,1.0,0.63
prelude.csv,0.33,0.37,1.0,0.21,0.19,0.15,0.6,0.45,0.23,0.23,0.91,0.81,0.45,0.27,0.68,0.57
robocode.csv,0.39,0.59,1.0,0.22,0.33,0.2,0.77,0.96,0.54,0.38,0.83,0.83,0.56,0.62,0.64,0.69
uwom-server.csv,0.35,0.47,1.0,0.38,0.4,0.08,0.69,0.38,0.18,1.0,0.6,1.0,0.42,0.33,0.66,0.54
zengine.csv,0.3,0.4,0.79,0.2,0.29,0.12,0.62,0.54,0.3,0.27,0.93,1.0,0.52,0.37,0.64,0.54
zildo.csv,0.48,0.56,0.72,0.19,0.17,0.15,0.54,0.44,0.36,0.25,0.85,1.0,1.0,1.0,0.68,0.5
