,guineu.csv,owlib.csv,prelude.csv,owfs.csv,octave.csv,mpqc.csv,inkscape.csv,robocode.csv,checker-framework.csv,uwom-server.csv,nsis.csv,zengine.csv,zildo.csv,fluidium.csv,pamguard.csv,customsagetv.csv
checker-framework.csv,0.21,0.36,0.32,0.42,0.19,0.23,0.0,0.42,0.92,0.09,0.02,0.0,0.04,0.0,0.26,0.0
customsagetv.csv,0.33,0.11,0.0,0.22,0.0,0.16,0.0,0.0,0.12,0.16,0.07,0.1,0.33,0.22,0.26,0.99
fluidium.csv,0.44,0.49,0.32,0.32,0.21,0.21,0.33,0.3,0.09,0.36,0.3,0.46,0.33,1.0,0.48,0.47
guineu.csv,0.94,0.2,0.0,0.0,0.19,0.06,0.0,0.22,0.17,0.03,0.13,0.14,0.35,0.15,0.03,0.0
inkscape.csv,0.14,0.34,0.46,0.33,0.25,0.2,0.98,0.41,0.38,0.31,0.34,0.6,0.28,0.4,0.32,0.14
mpqc.csv,0.29,0.41,0.58,0.34,0.11,1.0,0.37,0.52,0.25,0.3,0.7,0.33,0.41,0.37,0.58,0.71
nsis.csv,0.42,0.56,0.89,0.26,0.3,0.24,0.73,0.58,0.36,0.39,1.0,0.85,0.65,0.49,0.77,0.66
octave.csv,0.36,0.47,0.21,0.39,0.9,0.21,0.57,0.47,0.3,0.34,0.46,0.66,0.54,0.44,0.51,0.64
owfs.csv,0.43,0.1,0.09,0.9,0.31,0.0,0.19,0.31,0.54,0.29,0.07,0.1,0.39,0.0,0.24,0.07
owlib.csv,0.52,0.97,0.62,0.37,0.22,0.08,0.51,0.58,0.29,0.38,0.66,0.41,0.7,0.65,0.56,0.58
pamguard.csv,0.26,0.54,0.87,0.3,0.31,0.25,0.32,0.44,0.36,0.31,0.81,0.42,0.63,0.61,0.96,0.77
prelude.csv,0.47,0.49,0.99,0.33,0.31,0.25,0.69,0.6,0.38,0.34,0.69,0.78,0.54,0.3,0.75,0.71
robocode.csv,0.5,0.3,0.21,0.34,0.27,0.13,0.36,0.98,0.54,0.35,0.11,0.23,0.59,0.47,0.46,0.55
uwom-server.csv,0.39,0.2,0.09,0.44,0.15,0.06,0.37,0.42,0.29,0.96,0.07,0.15,0.39,0.15,0.49,0.54
zengine.csv,0.45,0.56,0.84,0.32,0.42,0.2,0.76,0.66,0.44,0.41,0.73,1.0,0.68,0.46,0.77,0.68
zildo.csv,0.53,0.26,0.59,0.3,0.19,0.17,0.39,0.39,0.46,0.26,0.22,0.27,1.0,0.17,0.52,0.37
