,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,267.5,354.0,833.5,95.5,184.0,99.0,2045.5
emulemorph.csv,376.0,5724.5,253.5,95.5,0.0,93.5,807.0
htmlunit.csv,99.0,10804.5,545.0,294.0,97.5,97.5,2272.0
jvcl.csv,45.5,99.0,790.5,294.0,97.5,284.5,1305.0
m-m-m.csv,287.5,7371.5,1697.5,294.0,97.5,97.5,2365.0
nh3d.csv,99.0,99.0,0.0,294.0,97.5,97.5,91.0
wgs-assembler.csv,91.5,198.0,1677.5,292.0,69.5,188.0,2377.0
