,owlib.csv,baadengine.csv,barracudamvc.csv,sidekar.csv,springside.csv,jgnash.csv,jsr308-langtools.csv,owlapi.csv,ingex.csv
baadengine.csv,0.48,0.99,0.79,0.67,0.54,0.32,0.67,0.34,0.37
barracudamvc.csv,0.54,0.84,1.0,0.78,0.49,0.28,0.76,0.3,0.51
ingex.csv,0.33,0.5,0.36,0.36,0.26,0.41,0.49,0.11,0.96
jgnash.csv,0.36,0.6,0.26,0.11,0.29,0.96,0.23,0.21,0.23
jsr308-langtools.csv,0.58,0.52,0.8,0.77,0.51,0.35,1.0,0.28,0.52
owlapi.csv,0.0,0.03,0.02,0.06,0.11,0.12,0.18,0.98,0.0
owlib.csv,0.98,0.54,0.71,0.57,0.19,0.37,0.67,0.26,0.51
sidekar.csv,0.38,0.86,0.62,0.98,0.31,0.34,0.85,0.37,0.58
springside.csv,0.52,0.61,0.75,0.74,0.98,0.29,0.83,0.26,0.51
